player_name,foot_enc,match_time,score_diff,is_shootout,home_away,pressure_index,zone_target,source
Giovanni-Guy Yann Sio,0,69,-2,0,0,2.76,MR,synthetic
Domenico Berardi,0,77,2,0,1,3.08,TC,synthetic
Eden Hazard,1,85,0,0,0,5.67,TR,synthetic
Sergio Ramos García,1,86,0,0,0,5.73,MR,synthetic
Lionel Andrés Messi Cuccittini,0,46,1,1,0,6.5,BC,synthetic
Kingsley Coman,1,88,-1,0,1,5.87,BC,synthetic
Kevin Volland,0,41,0,0,1,2.73,ML,synthetic
Lionel Andrés Messi Cuccittini,0,119,0,0,0,7.93,BL,synthetic
M''Baye Babacar Niang,1,58,1,0,1,3.87,TL,synthetic
Lionel Andrés Messi Cuccittini,0,82,-2,0,0,3.28,BR,synthetic
Jermain Defoe,1,34,1,0,0,2.27,BL,synthetic
Alexander Toft Søderlund,1,43,2,0,1,1.72,BR,synthetic
Francisco Alcácer García,1,3,0,0,1,0.2,TR,synthetic
Lorenzo Insigne,1,50,-1,0,1,3.33,MR,synthetic
Jorge Luiz Frello Filho,1,8,2,1,0,6.5,BC,synthetic
María Francesca Caldentey Oliver,1,61,-1,0,1,4.07,TL,synthetic
Antonio Candreva,1,60,-1,0,1,4,BC,synthetic
Moussa Niakhate,0,85,1,0,0,5.67,BL,synthetic
Victor Moses,1,62,0,0,0,4.13,BC,synthetic
Samuel Eto''o Fils,1,37,0,1,0,6.5,TR,synthetic
Yoane Wissa,1,77,1,0,0,5.13,BL,synthetic
Giuseppe Rossi,0,98,0,0,0,6.53,MR,synthetic
Antoine Griezmann,0,63,-1,0,1,4.2,TC,synthetic
Ronaldo de Assis Moreira,1,26,-1,0,1,1.73,TL,synthetic
Jordy Josué Caicedo Medina,1,53,1,0,0,3.53,BC,synthetic
Harry Kane,1,79,1,0,0,5.27,MC,synthetic
Andrés Mateus Uribe Villa,1,88,-2,1,0,6.5,TR,synthetic
Guro Reiten,0,84,0,0,1,5.6,MC,synthetic
Aritz Aduriz Zubeldia,1,57,1,0,1,3.8,BL,synthetic
Ronaldo de Assis Moreira,1,83,0,1,1,6.5,TL,synthetic
Kadidiatou Diani,1,76,-2,0,1,3.04,TR,synthetic
Claudio Miguel Pizarro Bossio,1,68,0,0,1,4.53,BL,synthetic
Pablo Sarabia García,0,77,2,0,0,3.08,BR,synthetic
Kevin Gameiro,1,72,1,0,1,4.8,BL,synthetic
Alice Sombath,1,45,-1,0,1,3,BR,synthetic
Gianpaolo Bellini,1,86,1,0,1,5.73,TR,synthetic
Sadio Mané,1,112,0,0,1,7.47,ML,synthetic
Vladimir Koman Jr.,1,31,-1,0,0,2.07,ML,synthetic
Karim Benzema,1,58,-1,0,1,3.87,ML,synthetic
Lucas Tolentino Coelho de Lima,0,38,-1,0,1,2.53,TR,synthetic
Luis Alberto Suárez Díaz,1,75,0,0,1,5,BL,synthetic
Airam López Cabrera,0,53,0,0,1,3.53,ML,synthetic
Victor Okoh Boniface,1,7,-1,0,0,0.47,MC,synthetic
Moussa Niakhate,0,4,1,0,1,0.27,ML,synthetic
Antonio Candreva,1,90,1,0,1,6,BR,synthetic
Elin Ingrid Johanna Rubensson,1,99,0,0,0,6.6,ML,synthetic
Fara Williams,1,60,2,0,0,2.4,BC,synthetic
Yoane Wissa,1,48,0,0,0,3.2,ML,synthetic
David Luiz Moreira Marinho,1,81,2,0,0,3.24,BC,synthetic
Pierre-Emerick Aubameyang,1,47,1,0,1,3.13,ML,synthetic
Josip IličiāE0,0,53,0,1,1,6.5,TL,synthetic
Thomas Müller,1,54,0,0,0,3.6,MR,synthetic
Gylfi Þór Sigurðsson,1,61,1,0,0,4.07,TR,synthetic
Mattia Destro,1,100,1,0,0,6.67,ML,synthetic
Melanie Leupolz,1,104,1,0,0,6.93,ML,synthetic
Rachel Furness,0,71,0,0,1,4.73,TL,synthetic
Gonzalo Ariel Montiel,1,72,0,0,1,4.8,BL,synthetic
Domenico Berardi,0,24,-1,0,1,1.6,MR,synthetic
Clare Hunt,1,65,2,1,1,6.5,MR,synthetic
Antonio Candreva,1,85,2,0,0,3.4,BL,synthetic
Lionel Andrés Messi Cuccittini,0,25,0,0,0,1.67,MC,synthetic
Ruud van Nistelrooy,1,49,0,0,0,3.27,MC,synthetic
José Leonardo Ulloa,1,10,-1,0,0,0.67,MC,synthetic
Duje Čop,1,40,3,0,0,0.8,BR,synthetic
Mohamed Salah,0,54,0,0,0,3.6,ML,synthetic
Milan Badelj,1,55,2,0,1,2.2,TC,synthetic
Jules Koundé,1,53,0,0,1,3.53,TL,synthetic
Lionel Andrés Messi Cuccittini,0,72,0,0,0,4.8,MC,synthetic
Chancel Mbemba Mangulu,1,17,1,1,1,6.5,MR,synthetic
Glódís Perla Viggósdóttir,1,79,1,0,1,5.27,MC,synthetic
Lionel Andrés Messi Cuccittini,0,64,1,0,0,4.27,BC,synthetic
Johan Neeskens,1,20,0,0,1,1.33,MR,synthetic
Ricardo Iván Rodríguez Araya,0,68,0,0,0,4.53,TC,synthetic
Kylian Mbappé Lottin,1,80,2,0,1,3.2,MC,synthetic
Ezequiel Marcelo Garay,1,81,0,0,1,5.4,ML,synthetic
Jon Dahl Tomasson,1,67,1,0,1,4.47,TC,synthetic
Andrea Belotti,1,103,0,0,1,6.87,BL,synthetic
Víctor Casadesús Castaño,1,78,1,0,0,5.2,BC,synthetic
Temitayo Olufisayo Olaoluwa Aina,1,85,-2,0,1,3.4,TL,synthetic
Lucy Hope,1,106,-3,0,0,2.12,BL,synthetic
Luka ModriāE1,1,66,-2,0,1,2.64,TC,synthetic
Simone Verdi,1,15,0,0,0,1,BR,synthetic
Mauro Emanuel Icardi Rivero,1,80,0,0,1,5.33,MR,synthetic
Fabian Lukas Schär,1,76,2,0,1,3.04,TL,synthetic
Giovanni-Guy Yann Sio,0,68,3,0,0,1.36,MC,synthetic
Smilla Holmberg,1,23,-1,0,0,1.53,TC,synthetic
Antoine Griezmann,0,68,1,1,1,6.5,TR,synthetic
Wissam Ben Yedder,1,62,0,0,1,4.13,BL,synthetic
Abdul Majeed Waris,1,84,1,1,0,6.5,MC,synthetic
Joni Ensio Kauko,1,55,0,0,0,3.67,BR,synthetic
Arnaldo Antonio Sanabria Ayala,1,58,1,0,0,3.87,BR,synthetic
Ross Barkley,1,59,-3,0,1,1.18,BC,synthetic
Jadon Sancho,1,37,0,0,0,2.47,MC,synthetic
Justine Vanhaevermaet,1,54,0,0,1,3.6,BR,synthetic
Lionel Andrés Messi Cuccittini,0,61,-1,0,0,4.07,TC,synthetic
Thierry Henry,1,77,0,0,1,5.13,BC,synthetic
Giampaolo Pazzini,1,62,0,0,1,4.13,TR,synthetic
Maëlle Lakrar,1,21,0,1,0,6.5,BC,synthetic
Jonas Martin,1,52,0,0,1,3.47,TL,synthetic
Valérie Gauvin,1,11,1,0,0,0.73,BL,synthetic
Ciro Immobile,1,54,1,0,0,3.6,TL,synthetic
Yangel Clemente Herrera Ravelo,1,31,2,0,0,1.24,TR,synthetic
Vladimir Koman Jr.,1,25,0,0,0,1.67,MR,synthetic
Neymar da Silva Santos Junior,1,66,-1,0,1,4.4,TR,synthetic
Eder Citadin Martins,1,9,0,0,0,0.6,BC,synthetic
Manuel Ugarte Ribeiro,1,94,0,0,1,6.27,MR,synthetic
Yohan Cabaye,1,67,-1,0,1,4.47,TL,synthetic
Ivica OliāE0,63,63,0,0,1,4.2,MR,synthetic
Alejandro Fernández Iglesias,1,51,-1,0,0,3.4,MC,synthetic
Mohamed Salah,0,67,0,0,0,4.47,TL,synthetic
Filip KostiāE0,0,27,-2,0,0,1.08,BL,synthetic
Antoine Griezmann,0,11,0,0,1,0.73,BL,synthetic
Ramona Bachmann,1,85,0,0,1,5.67,BR,synthetic
Kylian Mbappé Lottin,1,66,-3,0,0,1.32,BR,synthetic
Bafétimbi Gomis,1,70,-1,0,1,4.67,ML,synthetic
Rachel Furness,0,77,3,0,1,1.54,BL,synthetic
Rianna Dean,1,50,0,0,0,3.33,MR,synthetic
Gun Nathalie Björn,1,115,-2,0,1,4.6,TL,synthetic
Antonio Candreva,1,15,0,0,1,1,BL,synthetic
Neymar da Silva Santos Junior,1,101,1,0,0,6.73,ML,synthetic
Hakim Ziyech,0,71,-1,0,1,4.73,MC,synthetic
Jadon Sancho,1,7,0,0,1,0.47,BL,synthetic
Neymar da Silva Santos Junior,1,104,-1,0,0,6.93,BL,synthetic
Paul Verhaegh,1,60,0,0,1,4,ML,synthetic
Leonardo Bonucci,1,65,1,0,1,4.33,BR,synthetic
Rubén Castro Martín,1,57,-1,0,1,3.8,TC,synthetic
Aritz Aduriz Zubeldia,1,42,-1,0,0,2.8,BL,synthetic
Sergio Ramos García,1,51,-1,0,0,3.4,TR,synthetic
Mario PašaliāE1,1,33,0,0,0,2.2,BR,synthetic
Wissam Ben Yedder,1,53,-2,0,1,2.12,BR,synthetic
Carlos Arturo Bacca Ahumada,1,15,0,0,1,1,MR,synthetic
Ángel Lafita Castillo,1,27,1,0,0,1.8,BR,synthetic
Oswin Reagan Appollis,1,114,1,0,0,7.6,BL,synthetic
Kylian Mbappé Lottin,1,15,0,0,1,1,BL,synthetic
Katie Zelem,1,74,-3,0,1,1.48,BL,synthetic
Zlatan IbrahimoviāE1,1,43,0,0,1,2.87,BR,synthetic
Harry Kane,1,67,-1,0,1,4.47,TR,synthetic
Nicolás Hernán Otamendi,1,50,0,0,1,3.33,BL,synthetic
Moise Bombito,1,32,-1,0,0,2.13,TC,synthetic
Ross Barkley,1,92,-1,0,0,6.13,MC,synthetic
Thomas Müller,1,2,2,0,1,0.08,ML,synthetic
Paul Pogba,1,54,1,0,0,3.6,MR,synthetic
Roberto Trashorras Gayoso,1,78,-2,0,1,3.12,MR,synthetic
Arnaldo Antonio Sanabria Ayala,1,22,1,0,1,1.47,BR,synthetic
Ebony Salmon,1,52,-2,0,0,2.08,BC,synthetic
Airam López Cabrera,0,84,0,0,1,5.6,TL,synthetic
Alessio Cerci,0,19,3,0,1,0.38,TC,synthetic
Sakina Karchaoui,0,77,2,0,1,3.08,TL,synthetic
Kosovare Asllani,1,109,0,0,0,7.27,BC,synthetic
Benjamin Nivet,1,33,1,0,1,2.2,ML,synthetic
Lovro Majer,0,44,0,0,1,2.93,BR,synthetic
Oswin Reagan Appollis,1,7,1,0,1,0.47,TR,synthetic
Kylian Mbappé Lottin,1,111,0,0,1,7.4,BR,synthetic
Ronaldo de Assis Moreira,1,116,-1,0,0,7.73,BR,synthetic
Lionel Andrés Messi Cuccittini,0,75,-1,0,0,5,BC,synthetic
Lionel Andrés Messi Cuccittini,0,65,0,1,0,6.5,BL,synthetic
Zakhele Lerato Lepasa,1,8,0,0,1,0.53,BC,synthetic
Saúl Ñíguez Esclapez,0,97,2,0,1,3.88,TR,synthetic
Percy Tau,0,53,-1,0,1,3.53,BR,synthetic
Gareth Frank Bale,0,76,1,0,0,5.07,BR,synthetic
Salma Paralluelo Ayingono,0,66,2,0,1,2.64,BL,synthetic
Ivan Toney,1,67,1,0,0,4.47,BL,synthetic
Manuel Agudo Durán,1,7,-1,0,0,0.47,TR,synthetic
Lucas Rodrigo Biglia,1,43,-1,0,0,2.87,ML,synthetic
Nicola Sansone,1,77,-2,0,0,3.08,MR,synthetic
Johan Neeskens,1,68,0,0,1,4.53,ML,synthetic
Anthony Modeste,1,48,1,0,1,3.2,TL,synthetic
Ruben Vargas,1,59,-1,1,0,6.5,BR,synthetic
Julien Féret,1,74,0,0,1,4.93,BC,synthetic
Éver Maximiliano David Banega,1,65,-2,0,0,2.6,ML,synthetic
Ruslan Malinovskiy,0,54,0,0,0,3.6,MR,synthetic
Lina Mona Andréa Hurtig,1,34,-2,1,0,6.5,MC,synthetic
Ricardo Iván Rodríguez Araya,0,67,1,1,0,6.5,BR,synthetic
Klaas-Jan Huntelaar,1,22,0,0,0,1.47,MR,synthetic
